,APP,REQ,SENT,WORD,LEMMA,POS,DEP,TAG,Error,Error Type
2692,Bank,44,113,menu,menu,NOUN,compound,APP-QLF,0,
2693,Bank,44,113,page,page,NOUN,pobj,APP-ENT,0,
2694,Bank,44,113,by,by,ADP,prep,O,0,
2695,Bank,44,113,pressing,press,VERB,pcomp,APP-INP,0,
2696,Bank,44,113,escape,escape,NOUN,dobj,APP-ENT,0,
2697,Bank,44,113,twice,twice,ADV,advmod,APP-QLF,0,
2698,Bank,45,114,If,if,SCONJ,mark,APP-IFF,0,
2699,Bank,45,114,teller,teller,NOUN,nsubj,APP-ENT,0,
2700,Bank,45,114,choose,choose,VERB,advcl,APP-INP,0,
2701,Bank,45,114,exit,exit,NOUN,dobj,APP-ENT,0,
2702,Bank,45,114,",",",",PUNCT,punct,O,0,
2703,Bank,45,114,the,the,DET,det,O,0,
2704,Bank,45,114,login,login,NOUN,compound,APP-QLF,0,
2705,Bank,45,114,page,page,NOUN,nsubjpass,APP-ENT,0,
2706,Bank,45,114,should,should,VERB,aux,O,0,
2707,Bank,45,114,be,be,AUX,auxpass,O,0,
2708,Bank,45,114,displayed,display,VERB,ROOT,APP-SHO,0,
2709,Bank,46,116,One,one,NUM,nummod,O,1,other
2710,Bank,46,116,the,the,DET,det,O,0,
2711,Bank,46,116,',',PUNCT,punct,O,0,
2712,Bank,46,116,Account,Account,PROPN,compound,APP-QLF,0,
2713,Bank,46,116,History,history,NOUN,poss,APP-QLF,0,
2714,Bank,46,116,',',PART,case,O,0,
2715,Bank,46,116,page,page,NOUN,npadvmod,APP-ENT,0,
2716,Bank,46,116,",",",",PUNCT,punct,O,0,
2717,Bank,46,116,teller,teller,NOUN,nsubj,APP-ENT,0,
2718,Bank,46,116,can,can,VERB,aux,O,0,
2719,Bank,46,116,enter,enter,VERB,ccomp,APP-INP,0,
2720,Bank,46,116,customer,customer,NOUN,poss,APP-ENT,0,
2721,Bank,46,116,'s,'s,PART,case,O,0,
2722,Bank,46,116,account,account,NOUN,compound,APP-ENT,0,
2723,Bank,46,116,information,information,NOUN,dobj,APP-ENT,0,
2724,Bank,46,116,and,and,CCONJ,cc,O,0,
2725,Bank,46,116,if,if,SCONJ,mark,APP-IFF,0,
2726,Bank,46,116,matched,match,VERB,conj,APP-ACT,0,
2727,Bank,46,116,a,a,DET,det,O,0,
2728,Bank,46,116,record,record,NOUN,dobj,APP-ENT,0,
2729,Bank,46,116,",",",",PUNCT,punct,O,0,
2730,Bank,46,116,a,a,DET,det,O,0,
2731,Bank,46,116,list,list,NOUN,nsubjpass,APP-ENT,0,
2732,Bank,46,116,of,of,ADP,prep,O,0,
2733,Bank,46,116,all,all,DET,det,APP-QLF,0,
2734,Bank,46,116,transactions,transaction,NOUN,pobj,APP-ENT,0,
2735,Bank,46,116,on,on,ADP,prep,O,0,
2736,Bank,46,116,the,the,DET,det,O,0,
2737,Bank,46,116,account,account,NOUN,pobj,APP-ENT,0,
2738,Bank,46,116,should,should,VERB,aux,O,0,
2739,Bank,46,116,be,be,AUX,auxpass,O,0,
2740,Bank,46,116,displayed,display,VERB,ROOT,APP-SHO,0,
2741,TicTacToe,47,117,When,when,ADV,advmod,APP-IFF,0,
2742,TicTacToe,47,117,launched,launch,VERB,ROOT,APP-ACT,0,
2743,TicTacToe,47,117,ask,ask,VERB,xcomp,APP-INP,0,
2744,TicTacToe,47,117,each,each,DET,dobj,APP-ENT,0,
2745,TicTacToe,47,117,of,of,ADP,prep,O,0,
2746,TicTacToe,47,117,the,the,DET,det,O,0,
2747,TicTacToe,47,117,two,two,NUM,nummod,APP-ENT,0,
2748,TicTacToe,47,117,players,player,NOUN,pobj,APP-ENT,0,
2749,TicTacToe,47,117,enter,enter,VERB,ccomp,APP-INP,0,
2750,TicTacToe,47,117,their,-PRON-,DET,poss,APP-ENT,0,
2751,TicTacToe,47,117,name,name,NOUN,dobj,APP-ENT,0,
2752,TicTacToe,48,118,Once,once,SCONJ,mark,APP-IFF,0,
2753,TicTacToe,48,118,names,name,NOUN,nsubjpass,APP-ENT,0,
2754,TicTacToe,48,118,are,be,AUX,auxpass,O,0,
2755,TicTacToe,48,118,entered,enter,VERB,advcl,APP-ACT,0,
2756,TicTacToe,48,118,show,show,NOUN,ROOT,APP-SHO,0,
2757,TicTacToe,48,118,each,each,DET,det,APP-QLF,0,
2758,TicTacToe,48,118,person,person,NOUN,poss,APP-ENT,0,
2759,TicTacToe,48,118,'s,'s,PART,case,O,0,
2760,TicTacToe,48,118,sign,sign,NOUN,dobj,APP-ENT,0,
2761,TicTacToe,48,118,-,-,PUNCT,punct,O,0,
2762,TicTacToe,48,118,either,either,CCONJ,det,APP-QLF,0,
2763,TicTacToe,48,118,X,x,NOUN,punct,APP-QLF,0,
2764,TicTacToe,48,118,or,or,CCONJ,cc,APP-QLF,0,
2765,TicTacToe,48,118,O,o,NOUN,npadvmod,APP-QLF,0,
2766,TicTacToe,48,118,-,-,PUNCT,punct,O,0,
2767,TicTacToe,48,118,next,next,ADV,conj,APP-POS,0,
2768,TicTacToe,48,118,to,to,ADP,prep,APP-POS,0,
2769,TicTacToe,48,118,his,-PRON-,DET,poss,APP-ENT,0,
2770,TicTacToe,48,118,name,name,NOUN,pobj,APP-ENT,0,
2771,TicTacToe,49,119,Start,start,VERB,ROOT,APP-ACT,0,
2772,TicTacToe,49,119,the,the,DET,det,O,0,
2773,TicTacToe,49,119,game,game,NOUN,dobj,APP-ACT,0,
2774,TicTacToe,49,119,when,when,ADV,advmod,APP-IFF,0,
2775,TicTacToe,49,119,any,any,DET,det,APP-ENT,0,
2776,TicTacToe,49,119,key,key,NOUN,nsubjpass,APP-ENT,0,
2777,TicTacToe,49,119,is,be,AUX,auxpass,APP-INP,0,
2778,TicTacToe,49,119,entered,enter,VERB,advcl,APP-INP,0,
2779,TicTacToe,49,119,by,by,ADP,prep,O,0,
2780,TicTacToe,49,119,showing,show,VERB,pcomp,APP-SHO,0,
2781,TicTacToe,49,119,an,an,DET,det,O,0,
2782,TicTacToe,49,119,empty,empty,ADJ,amod,APP-ENT,0,
2783,TicTacToe,49,119,board,board,NOUN,dobj,APP-ENT,0,
2784,TicTacToe,50,120,Game,game,NOUN,nsubj,APP-ACT,0,
2785,TicTacToe,50,120,will,will,VERB,aux,APP-ACT,0,
2786,TicTacToe,50,120,continue,continue,VERB,ROOT,APP-ACT,1,other
2787,TicTacToe,50,120,when,when,ADV,advmod,APP-IFF,0,
2788,TicTacToe,50,120,either,either,CCONJ,preconj,O,0,
2789,TicTacToe,50,120,there,there,PRON,expl,APP-ACT,0,
2790,TicTacToe,50,120,is,be,AUX,advcl,APP-ACT,0,
2791,TicTacToe,50,120,no,no,DET,det,APP-ACT,0,
2792,TicTacToe,50,120,more,more,ADV,advmod,APP-ACT,0,
2793,TicTacToe,50,120,empty,empty,ADJ,amod,APP-ENT,0,
2794,TicTacToe,50,120,cell,cell,NOUN,attr,APP-ENT,0,
2795,TicTacToe,50,120,on,on,ADP,prep,O,0,
2796,TicTacToe,50,120,the,the,DET,det,O,0,
2797,TicTacToe,50,120,board,board,NOUN,pobj,APP-ENT,0,
2798,TicTacToe,50,120,or,or,CCONJ,cc,O,0,
2799,TicTacToe,50,120,if,if,SCONJ,mark,APP-IFF,0,
2800,TicTacToe,50,120,a,a,DET,det,O,0,
2801,TicTacToe,50,120,player,player,NOUN,nsubj,APP-ENT,0,
2802,TicTacToe,50,120,has,have,AUX,aux,APP-ACT,0,
2803,TicTacToe,50,120,won,win,VERB,conj,APP-ACT,0,
2804,TicTacToe,50,120,the,the,DET,det,APP-ACT,0,
2805,TicTacToe,50,120,game,game,NOUN,dobj,APP-ACT,0,
2806,TicTacToe,51,121,A,a,DET,det,O,0,
2807,TicTacToe,51,121,player,player,NOUN,nsubj,APP-ENT,0,
2808,TicTacToe,51,121,wins,win,VERB,ROOT,APP-ACT,0,
2809,TicTacToe,51,121,the,the,DET,det,APP-ACT,0,
2810,TicTacToe,51,121,game,game,NOUN,dobj,APP-ACT,0,
2811,TicTacToe,51,121,if,if,SCONJ,mark,APP-IFF,0,
2812,TicTacToe,51,121,he,-PRON-,PRON,nsubj,APP-ENT,0,
2813,TicTacToe,51,121,owns,own,VERB,advcl,APP-ACT,0,
2814,TicTacToe,51,121,there,there,ADV,advmod,APP-QLF,1,other
2815,TicTacToe,51,121,straight,straight,ADJ,amod,APP-QLF,0,
2816,TicTacToe,51,121,cell,cell,NOUN,dobj,APP-ENT,0,
2817,TicTacToe,52,122,Each,each,DET,det,APP-QLF,0,
2818,TicTacToe,52,122,player,player,NOUN,nsubj,APP-ENT,0,
2819,TicTacToe,52,122,get,get,VERB,ROOT,APP-ACT,0,
2820,TicTacToe,52,122,a,a,DET,det,O,0,
2821,TicTacToe,52,122,turn,turn,NOUN,dobj,APP-ENT,0,
2822,TicTacToe,52,122,to,to,PART,aux,O,0,
2823,TicTacToe,52,122,select,select,VERB,relcl,APP-ACT,0,
2824,TicTacToe,52,122,a,a,DET,det,O,0,
2825,TicTacToe,52,122,cell,cell,NOUN,dobj,APP-ENT,0,
2826,TicTacToe,52,123, , ,SPACE,,O,0,
2827,TicTacToe,52,123,The,the,DET,det,APP-ENT,0,
2828,TicTacToe,52,123,player,player,NOUN,nsubj,APP-ENT,0,
2829,TicTacToe,52,123,can,can,VERB,aux,O,0,
2830,TicTacToe,52,123,select,select,VERB,ROOT,APP-ACT,0,
2831,TicTacToe,52,123,the,the,DET,det,APP-ENT,0,
2832,TicTacToe,52,123,cell,cell,NOUN,dobj,APP-ENT,0,
2833,TicTacToe,52,123,by,by,ADP,prep,O,0,
2834,TicTacToe,52,123,entering,enter,VERB,pcomp,APP-INP,0,
2835,TicTacToe,52,123,row,row,NOUN,compound,APP-ENT,0,
2836,TicTacToe,52,123,number,number,NOUN,dative,APP-ENT,0,
2837,TicTacToe,52,123,a,a,DET,det,O,0,
2838,TicTacToe,52,123,comma,comma,NOUN,dobj,APP-ENT,0,
2839,TicTacToe,52,123,and,and,CCONJ,cc,O,0,
2840,TicTacToe,52,123,the,the,DET,det,O,0,
2841,TicTacToe,52,123,column,column,NOUN,compound,APP-ENT,0,
2842,TicTacToe,52,123,number,number,NOUN,conj,APP-ENT,0,
2843,TicTacToe,53,124,If,if,SCONJ,mark,APP-IFF,0,
2844,TicTacToe,53,124,the,the,DET,det,APP-QLF,0,
2845,TicTacToe,53,124,specified,specify,VERB,amod,APP-QLF,0,
2846,TicTacToe,53,124,cell,cell,NOUN,nsubj,APP-ENT,0,
2847,TicTacToe,53,124,is,be,AUX,ROOT,APP-ACT,0,
2848,TicTacToe,53,124,not,not,PART,neg,APP-ACT,0,
2849,TicTacToe,53,124,empty,empty,ADJ,acomp,APP-ACT,0,
2850,TicTacToe,53,124,",",",",PUNCT,punct,O,0,
2851,TicTacToe,53,124,and,and,CCONJ,cc,APP-QLF,1,other
2852,TicTacToe,53,124,error,error,NOUN,compound,APP-QLF,0,
2853,TicTacToe,53,124,message,message,NOUN,nsubjpass,APP-ENT,0,
2854,TicTacToe,53,124,should,should,VERB,aux,O,0,
2855,TicTacToe,53,124,be,be,AUX,auxpass,APP-SHO,0,
2856,TicTacToe,53,124,displayed,display,VERB,conj,APP-SHO,0,
2857,TicTacToe,53,124,and,and,CCONJ,cc,O,0,
2858,TicTacToe,53,124,player,player,NOUN,nsubj,APP-ENT,0,
2859,TicTacToe,53,124,should,should,VERB,aux,O,0,
2860,TicTacToe,53,124,enter,enter,VERB,conj,APP-INP,0,
2861,TicTacToe,53,124,his,-PRON-,DET,poss,APP-ENT,0,
2862,TicTacToe,53,124,choice,choice,NOUN,dobj,APP-ENT,0,
2863,TicTacToe,53,124,again,again,ADV,advmod,O,0,
2864,TicTacToe,54,125,if,if,SCONJ,mark,APP-IFF,0,
2865,TicTacToe,54,125,the,the,DET,det,O,0,
2866,TicTacToe,54,125,specified,specify,VERB,amod,APP-QLF,0,
2867,TicTacToe,54,125,call,call,NOUN,nsubj,APP-ENT,1,other
2868,TicTacToe,54,125,is,be,AUX,advcl,APP-ACT,0,
2869,TicTacToe,54,125,empty,empty,ADJ,acomp,APP-ACT,0,
2870,TicTacToe,54,125,",",",",PUNCT,punct,O,0,
2871,TicTacToe,54,125,the,the,DET,det,O,0,
2872,TicTacToe,54,125,player,player,NOUN,compound,APP-ENT,0,
2873,TicTacToe,54,125,sign,sign,NOUN,nsubjpass,APP-ENT,0,
2874,TicTacToe,54,125,should,should,VERB,aux,O,0,
2875,TicTacToe,54,125,be,be,AUX,auxpass,APP-SHO,0,
2876,TicTacToe,54,125,displayed,display,VERB,ROOT,APP-SHO,0,
2877,TicTacToe,54,125,in,in,ADP,prep,O,0,
2878,TicTacToe,54,125,the,the,DET,det,O,0,
2879,TicTacToe,54,125,cell,cell,NOUN,pobj,APP-ENT,0,
2880,TicTacToe,54,125,"""","""",PUNCT,punct,O,0,
2881,TicTacToe,55,126,after,after,ADP,mark,APP-IFF,0,
2882,TicTacToe,55,126,each,each,DET,det,APP-QLF,0,
2883,TicTacToe,55,126,turn,turn,NOUN,nsubj,APP-ENT,0,
2884,TicTacToe,55,126,check,check,VERB,ROOT,APP-ACT,0,
2885,TicTacToe,55,126,to,to,PART,aux,O,0,
2886,TicTacToe,55,126,see,see,VERB,xcomp,O,0,
2887,TicTacToe,55,126,if,if,SCONJ,mark,APP-IFF,0,
2888,TicTacToe,55,126,the,the,DET,det,O,0,
2889,TicTacToe,55,126,player,player,NOUN,nsubj,APP-ENT,0,
2890,TicTacToe,55,126,has,have,AUX,aux,APP-ACT,0,
2891,TicTacToe,55,126,won,win,VERB,ccomp,APP-ACT,0,
2892,TicTacToe,55,126,the,the,DET,det,APP-ACT,0,
2893,TicTacToe,55,126,game,game,NOUN,dobj,APP-ACT,0,
2894,TicTacToe,56,128,if,if,SCONJ,mark,APP-IFF,0,
2895,TicTacToe,56,128,a,a,DET,det,O,0,
2896,TicTacToe,56,128,player,player,NOUN,nsubj,APP-ENT,0,
2897,TicTacToe,56,128,has,have,AUX,aux,APP-ACT,0,
2898,TicTacToe,56,128,won,win,VERB,ROOT,APP-ACT,0,
2899,TicTacToe,56,128,should,should,VERB,npadvmod,O,0,miss
2900,TicTacToe,56,128,a,a,DET,det,O,0,
2901,TicTacToe,56,128,message,message,NOUN,dobj,APP-ENT,0,
2902,TicTacToe,56,128,to,to,PART,aux,O,0,
2903,TicTacToe,56,128,congratulate,congratulate,VERB,relcl,APP-ACT,0,
2904,TicTacToe,56,128,the,the,DET,det,O,0,
2905,TicTacToe,56,128,player,player,NOUN,dobj,APP-ENT,0,
2906,TicTacToe,56,129, , ,SPACE,,O,0,
2907,TicTacToe,56,129,With,with,ADP,mark,APP-IFF,0,
2908,TicTacToe,56,129,any,any,DET,det,APP-QLF,0,
2909,TicTacToe,56,129,key,key,ADJ,amod,APP-ENT,0,
2910,TicTacToe,56,129,press,press,NOUN,nsubj,APP-INP,0,
2911,TicTacToe,56,129,restart,restart,VERB,ROOT,APP-ACT,0,
2912,TicTacToe,56,129,the,the,DET,det,APP-ACT,0,
2913,TicTacToe,56,129,same,same,ADJ,dobj,APP-ACT,1,other
2914,TicTacToe,57,130,players,player,NOUN,nsubj,APP-ENT,0,
2915,TicTacToe,57,130,can,can,VERB,aux,O,0,
2916,TicTacToe,57,130,exit,exit,VERB,ROOT,APP-ACT,0,
2917,TicTacToe,57,130,the,the,DET,det,APP-ACT,0,
2918,TicTacToe,57,130,game,game,NOUN,dobj,APP-ACT,0,
2919,TicTacToe,57,130,at,at,ADP,prep,APP-QLF,0,
2920,TicTacToe,57,130,any,any,DET,det,APP-QLF,0,
2921,TicTacToe,57,130,time,time,NOUN,pobj,APP-QLF,0,
2922,TicTacToe,57,130,by,by,ADP,prep,O,0,
2923,TicTacToe,57,130,pressing,press,VERB,pcomp,APP-INP,0,
2924,TicTacToe,57,130,escape,escape,NOUN,dobj,APP-ENT,0,
2925,TicTacToe,57,130,twice,twice,ADV,advmod,APP-QLF,0,
2926,WordGuess,58,131,When,when,ADV,advmod,APP-IFF,0,
2927,WordGuess,58,131,launched,launch,VERB,ROOT,APP-ACT,0,
2928,WordGuess,58,131,load,load,NOUN,dobj,APP-ACT,0,
2929,WordGuess,58,131,the,the,DET,det,O,0,
2930,WordGuess,58,131,list,list,NOUN,dobj,APP-ENT,0,
2931,WordGuess,58,131,of,of,ADP,prep,O,0,
2932,WordGuess,58,131,master,master,NOUN,compound,APP-ENT,0,
2933,WordGuess,58,131,words,word,NOUN,pobj,APP-ENT,1,singular
2934,WordGuess,59,132,Show,show,VERB,ROOT,APP-SHO,0,
2935,WordGuess,59,132,a,a,DET,det,APP-ENT,0,
2936,WordGuess,59,132,menu,menu,NOUN,dobj,APP-ENT,0,
2937,WordGuess,59,132,to,to,ADP,prep,O,0,
2938,WordGuess,59,132,',',PUNCT,punct,O,0,
2939,WordGuess,59,132,Star,Star,PROPN,pobj,APP-ACT,1,other
2940,WordGuess,59,132,',',PUNCT,punct,O,0,
2941,WordGuess,59,132,or,or,CCONJ,cc,O,0,
2942,WordGuess,59,132,',',PUNCT,punct,O,0,
2943,WordGuess,59,132,Exit,exit,NOUN,conj,APP-ACT,0,
2944,WordGuess,59,132,',',PUNCT,punct,O,0,
2945,WordGuess,60,133,Once,once,ADV,advmod,APP-IFF,0,
2946,WordGuess,60,133,started,start,VERB,advcl,APP-ACT,0,
2947,WordGuess,60,133,",",",",PUNCT,punct,O,0,
2948,WordGuess,60,133,randomly,randomly,ADV,advmod,APP-ACT,0,
2949,WordGuess,60,133,selected,select,VERB,ROOT,APP-ACT,1,tense
2950,WordGuess,60,133,a,a,DET,det,O,0,
2951,WordGuess,60,133,word,word,NOUN,dobj,APP-ENT,0,
2952,WordGuess,60,133,from,from,ADP,prep,O,0,
2953,WordGuess,60,133,the,the,DET,det,O,0,
2954,WordGuess,60,133,list,list,NOUN,pobj,APP-ENT,0,
2955,WordGuess,60,133,of,of,ADP,prep,O,0,
2956,WordGuess,60,133,master,master,NOUN,compound,APP-ENT,0,
2957,WordGuess,60,133,words,word,NOUN,pobj,APP-ENT,1,singular
2958,WordGuess,61,134,Should,Should,VERB,aux,APP-SHO,1,other
2959,WordGuess,61,134,number,number,NOUN,ROOT,APP-ENT,0,
2960,WordGuess,61,134,of,of,ADP,prep,APP-ENT,0,
2961,WordGuess,61,134,dashes,dash,NOUN,pobj,APP-ENT,0,
2962,WordGuess,61,134,that,that,DET,nsubj,APP-QLF,0,
2963,WordGuess,61,134,equals,equal,VERB,relcl,APP-ACT,0,
2964,WordGuess,61,134,the,the,DET,det,O,0,
2965,WordGuess,61,134,length,length,NOUN,dobj,APP-ENT,0,
2966,WordGuess,61,134,of,of,ADP,prep,O,0,
2967,WordGuess,61,134,the,the,DET,det,O,0,
2968,WordGuess,61,134,word,word,NOUN,pobj,APP-ENT,0,
2969,WordGuess,62,135,the,the,DET,det,O,0,
2970,WordGuess,62,135,game,game,NOUN,nsubj,APP-ACT,0,
2971,WordGuess,62,135,continues,continue,VERB,ROOT,APP-ACT,0,
2972,WordGuess,62,135,until,until,ADP,mark,APP-IFF,0,
2973,WordGuess,62,135,either,either,DET,det,APP-QLF,0,
2974,WordGuess,62,135,user,user,NOUN,nsubj,APP-ENT,0,
2975,WordGuess,62,135,can,can,VERB,aux,O,0,
2976,WordGuess,62,135,guess,guess,VERB,advcl,APP-ACT,0,
2977,WordGuess,62,135,a,a,DET,det,APP-ACT,0,
2978,WordGuess,62,135,word,word,NOUN,dobj,APP-ACT,0,
2979,WordGuess,62,135,or,or,CCONJ,cc,O,0,
2980,WordGuess,62,135,runs,run,VERB,conj,APP-ACT,0,
2981,WordGuess,62,135,out,out,SCONJ,prep,APP-ACT,0,
2982,WordGuess,62,135,of,of,ADP,prep,APP-ACT,0,
2983,WordGuess,62,135,turns,turn,NOUN,pobj,APP-ACT,0,
2984,WordGuess,63,136,the,the,DET,det,O,0,
2985,WordGuess,63,136,player,player,NOUN,nsubj,APP-ENT,0,
2986,WordGuess,63,136,has,have,AUX,ROOT,APP-ACT,0,
2987,WordGuess,63,136,10,10,NUM,nummod,APP-FIX,0,
2988,WordGuess,63,136,chances,chance,NOUN,dobj,APP-ENT,0,
2989,WordGuess,63,136,to,to,PART,aux,O,0,
2990,WordGuess,63,136,guess,guess,VERB,relcl,APP-ACT,0,
2991,WordGuess,63,136,the,the,DET,det,APP-ACT,0,
2992,WordGuess,63,136,word,word,NOUN,dobj,APP-ACT,0,
2993,WordGuess,64,137,At,at,ADP,prep,O,0,
2994,WordGuess,64,137,each,each,DET,det,APP-QLF,0,
2995,WordGuess,64,137,turn,turn,NOUN,pobj,APP-ENT,0,
2996,WordGuess,64,137,the,the,DET,det,O,0,
2997,WordGuess,64,137,player,player,NOUN,nsubj,APP-ENT,0,
2998,WordGuess,64,137,selects,select,VERB,ROOT,APP-INP,0,
2999,WordGuess,64,137,a,a,DET,det,O,0,
3000,WordGuess,64,137,letter,letter,NOUN,dobj,APP-ENT,0,
3001,WordGuess,65,138,if,if,SCONJ,mark,APP-IFF,0,
3002,WordGuess,65,138,the,the,DET,det,O,0,
3003,WordGuess,65,138,word,word,NOUN,nsubj,APP-ENT,0,
3004,WordGuess,65,138,contains,contain,VERB,advcl,APP-ACT,0,
3005,WordGuess,65,138,that,that,DET,det,O,0,
3006,WordGuess,65,138,latter,latter,ADJ,dobj,APP-ENT,0,
3007,WordGuess,65,138,",",",",PUNCT,punct,O,0,
3008,WordGuess,65,138,the,the,DET,det,O,0,
3009,WordGuess,65,138,dashes,dash,NOUN,nsubjpass,APP-ENT,0,
3010,WordGuess,65,138,at,at,ADP,prep,APP-QLF,0,
3011,WordGuess,65,138,the,the,DET,det,APP-QLF,0,
3012,WordGuess,65,138,index,index,NOUN,pobj,APP-QLF,0,
3013,WordGuess,65,138,the,the,DET,det,O,1,other
3014,WordGuess,65,138,word,word,NOUN,nsubj,APP-ENT,0,
3015,WordGuess,65,138,contain,contain,VERB,relcl,APP-ACT,0,
3016,WordGuess,65,138,the,the,DET,det,O,0,
3017,WordGuess,65,138,latter,latter,ADJ,dobj,APP-ENT,0,
3018,WordGuess,65,138,should,should,VERB,aux,O,0,
3019,WordGuess,65,138,be,be,AUX,auxpass,O,0,
3020,WordGuess,65,138,replaced,replace,VERB,ROOT,APP-ACT,0,
3021,WordGuess,65,138,with,with,ADP,prep,APP-ACT,0,
3022,WordGuess,65,138,the,the,DET,det,O,0,
3023,WordGuess,65,138,actual,actual,ADJ,amod,APP-ENT,0,
3024,WordGuess,65,138,letter,letter,NOUN,pobj,APP-ENT,0,
3025,WordGuess,66,139,after,after,ADP,mark,O,0,
3026,WordGuess,66,139,each,each,DET,nsubj,APP-QLF,0,
3027,WordGuess,66,139,try,try,NOUN,ROOT,APP-ENT,0,
3028,WordGuess,66,139,should,should,VERB,xcomp,APP-SHO,1,other
3029,WordGuess,66,139,the,the,DET,det,O,0,
3030,WordGuess,66,139,number,number,NOUN,dobj,APP-ENT,0,
3031,WordGuess,66,139,of,of,ADP,prep,O,0,
3032,WordGuess,66,139,tries,try,NOUN,pobj,APP-ENT,0,
3033,WordGuess,66,139,left,leave,VERB,acl,APP-QLF,0,
3034,WordGuess,67,140,if,if,SCONJ,mark,APP-IFF,0,
3035,WordGuess,67,140,user,user,NOUN,nsubj,APP-ENT,0,
3036,WordGuess,67,140,guesses,guess,NOUN,ROOT,APP-ACT,0,
3037,WordGuess,67,140,all,all,DET,predet,APP-QLF,0,
3038,WordGuess,67,140,the,the,DET,det,O,0,
3039,WordGuess,67,140,letter,letter,NOUN,dobj,APP-ENT,0,
3040,WordGuess,67,140,",",",",PUNCT,punct,O,0,
3041,WordGuess,67,140,should,should,VERB,conj,APP-SHO,1,other
3042,WordGuess,67,140,a,a,DET,det,O,0,
3043,WordGuess,67,140,message,message,NOUN,dobj,APP-ENT,0,
3044,WordGuess,67,140,congratulating,congratulate,VERB,acl,APP-ACT,0,
3045,WordGuess,67,140,the,the,DET,det,O,0,
3046,WordGuess,67,140,user,user,NOUN,dobj,APP-ENT,0,
3047,WordGuess,67,141, , ,SPACE,,O,0,
3048,WordGuess,67,141,If,if,SCONJ,mark,APP-IFF,0,
3049,WordGuess,67,141,any,any,DET,det,APP-ENT,0,
3050,WordGuess,67,141,key,key,NOUN,nsubjpass,APP-ENT,0,
3051,WordGuess,67,141,is,be,AUX,auxpass,O,0,
3052,WordGuess,67,141,pressed,press,VERB,advcl,APP-INP,0,
3053,WordGuess,67,141,take,take,VERB,ROOT,APP-ACT,0,
3054,WordGuess,67,141,the,the,DET,det,O,0,
3055,WordGuess,67,141,user,user,NOUN,dobj,APP-ENT,0,
3056,WordGuess,67,141,back,back,ADV,advmod,O,0,
3057,WordGuess,67,141,to,to,ADP,prep,O,0,
3058,WordGuess,67,141,the,the,DET,det,O,0,
3059,WordGuess,67,141,menu,menu,NOUN,pobj,APP-ENT,0,
3060,WordGuess,68,142,if,if,SCONJ,mark,APP-IFF,0,
3061,WordGuess,68,142,user,user,NOUN,nsubj,APP-ENT,0,
3062,WordGuess,68,142,runs,run,VERB,advcl,APP-ACT,0,
3063,WordGuess,68,142,out,out,SCONJ,prep,APP-ACT,0,
3064,WordGuess,68,142,of,of,ADP,prep,APP-ACT,0,
3065,WordGuess,68,142,turns,turn,VERB,pobj,APP-ACT,0,
3066,WordGuess,68,142,a,a,DET,det,O,0,
3067,WordGuess,68,142,message,message,NOUN,nsubjpass,APP-ENT,0,
3068,WordGuess,68,142,should,should,VERB,aux,O,0,
3069,WordGuess,68,142,be,be,AUX,auxpass,O,0,
3070,WordGuess,68,142,displayed,display,VERB,ROOT,APP-SHO,0,
3071,WordGuess,68,142,saying,say,VERB,xcomp,O,0,
3072,WordGuess,68,142,',',PUNCT,punct,O,0,
3073,WordGuess,68,142,Sorry,sorry,INTJ,intj,APP-FIX,0,
3074,WordGuess,68,142,you,-PRON-,PRON,nsubj,APP-FIX,0,
3075,WordGuess,68,142,ran,run,VERB,ccomp,APP-FIX,0,
3076,WordGuess,68,142,out,out,SCONJ,prep,APP-FIX,0,
3077,WordGuess,68,142,of,of,ADP,prep,APP-FIX,0,
3078,WordGuess,68,142,turns,turn,NOUN,pobj,APP-FIX,0,
3079,WordGuess,68,143, , ,SPACE,,O,0,
3080,WordGuess,68,143,You,-PRON-,PRON,nsubj,APP-FIX,0,
3081,WordGuess,68,143,can,can,VERB,aux,APP-FIX,0,
3082,WordGuess,68,143,try,try,VERB,ROOT,APP-FIX,0,
3083,WordGuess,68,143,again,again,ADV,advmod,APP-FIX,0,
3084,WordGuess,68,143,',',PUNCT,punct,O,0,
3085,WordGuess,68,144, , ,SPACE,,O,0,
3086,WordGuess,68,144,If,if,SCONJ,mark,APP-IFF,0,
3087,WordGuess,68,144,any,any,DET,det,APP-ENT,0,
3088,WordGuess,68,144,key,key,NOUN,nsubjpass,APP-ENT,0,
3089,WordGuess,68,144,is,be,AUX,auxpass,O,0,
3090,WordGuess,68,144,pressed,press,VERB,advcl,APP-INP,0,
3091,WordGuess,68,144,take,take,VERB,ROOT,APP-ACT,0,
3092,WordGuess,68,144,the,the,DET,det,O,0,
3093,WordGuess,68,144,user,user,NOUN,dobj,APP-ENT,0,
3094,WordGuess,68,144,to,to,ADP,prep,O,0,
3095,WordGuess,68,144,the,the,DET,det,O,0,
3096,WordGuess,68,144,menu,menu,NOUN,pobj,APP-ENT,0,
3097,Calendar,69,145,When,when,ADV,advmod,APP-IFF,0,
3098,Calendar,69,145,launched,launch,VERB,csubj,APP-ACT,0,
3099,Calendar,69,145,should,should,VERB,aux,O,0,
3100,Calendar,69,145,show,show,VERB,ROOT,APP-SHO,0,
3101,Calendar,69,145,a,a,DET,det,O,0,
