,APP,REQ,SENT,WORD,LEMMA,POS,DEP,TAG7,,,APP,REQ,SENT,WORD,POS,TAG1,TAG2,TAG3,TAG4,TAG5,TAG6,TAG7
2709,Bank,46,116,One,one,NUM,nummod,O,,2609,Bank,49,119,On,CD,1,other,B-APP-IFF,B-APP-ALG,B-APP-IFF,O,APP-IFF
2710,Bank,46,116,the,the,DET,det,O,,2610,Bank,49,119,the,DT,0,,B-APP-ALG,I-APP-ALG,B-APP-PRE,O,APP-ENT
2711,Bank,46,116,',',PUNCT,punct,O,,,,,,',,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,EVT-APP,APP-ACT
2712,Bank,46,116,Account,Account,PROPN,compound,APP-QLF,,2611,Bank,49,119,Account,NN,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,O,APP-QLF
2713,Bank,46,116,History,history,NOUN,poss,APP-QLF,,2612,Bank,49,119,History,NNP,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,O,APP-QLF
2714,Bank,46,116,',',PART,case,O,,,,,,',,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,O,APP-ENT
2715,Bank,46,116,page,page,NOUN,npadvmod,APP-ENT,,2613,Bank,49,119,page,NN,0,,B-APP-ALG,B-APP-ALG,O,O,APP-QLF
2716,Bank,46,116,",",",",PUNCT,punct,O,,2614,Bank,49,119,",",",",0,,I-APP-ALG,I-APP-ALG,O,O,APP-ENT
2717,Bank,46,116,teller,teller,NOUN,nsubj,APP-ENT,,2615,Bank,49,119,teller,NN,0,,I-APP-ALG,I-APP-ALG,O,EVT-APP,APP-ACT
2718,Bank,46,116,can,can,VERB,aux,O,,2616,Bank,49,119,can,MD,0,,I-APP-ALG,I-APP-ALG,O,O,O
2719,Bank,46,116,enter,enter,VERB,ccomp,APP-INP,,2617,Bank,49,119,enter,VB,0,,I-APP-ALG,I-APP-ALG,O,O,APP-ENT
2720,Bank,46,116,customer,customer,NOUN,poss,APP-ENT,,2618,Bank,49,119,customer,NN,0,,B-APP-USR,I-APP-ALG,O,O,O
2721,Bank,46,116,'s,'s,PART,case,O,,2619,Bank,49,119,'s,POS,0,,I-APP-USR,I-APP-ALG,O,EVT-USR,APP-ACT
2722,Bank,46,116,account,account,NOUN,compound,APP-ENT,,2620,Bank,49,119,account,NN,0,,I-APP-USR,I-APP-ALG,O,O,O
2723,Bank,46,116,information,information,NOUN,dobj,APP-ENT,,2621,Bank,49,119,information,NN,0,,I-APP-USR,I-APP-ALG,O,O,APP-ENT
2724,Bank,46,116,and,and,CCONJ,cc,O,,2622,Bank,49,119,and,CC,0,,B-APP-USR,B-APP-ALG,O,O,APP-ENT
2725,Bank,46,116,if,if,SCONJ,mark,APP-IFF,,2623,Bank,49,119,if,IN,0,,I-APP-USR,I-APP-ALG,O,O,APP-ENT
2726,Bank,46,116,matched,match,VERB,conj,APP-ACT,,2624,Bank,49,119,matched,VBN,0,,I-APP-USR,I-APP-ALG,O,O,O
2727,Bank,46,116,a,a,DET,det,O,,2625,Bank,49,119,a,DT,0,,I-APP-USR,I-APP-ALG,O,EVT-USR,APP-ACT
2728,Bank,46,116,record,record,NOUN,dobj,APP-ENT,,2626,Bank,49,119,record,NN,0,,I-APP-USR,I-APP-ALG,O,O,APP-ENT
2729,Bank,46,116,",",",",PUNCT,punct,O,,2627,Bank,49,119,",",",",0,,I-APP-USR,I-APP-ALG,O,O,APP-ENT
2730,Bank,46,116,a,a,DET,det,O,,2628,Bank,49,119,a,DT,0,,I-APP-USR,I-APP-ALG,O,O,O
2731,Bank,46,116,list,list,NOUN,nsubjpass,APP-ENT,,2629,Bank,49,119,list,NN,0,,I-APP-USR,B-APP-EVT,O,EVT-USR,APP-INP
2732,Bank,46,116,of,of,ADP,prep,O,,2630,Bank,49,119,of,IN,0,,I-APP-USR,I-APP-EVT,O,O,APP-ENT
2733,Bank,46,116,all,all,DET,det,APP-QLF,,2631,Bank,49,119,all,DT,0,,I-APP-USR,I-APP-EVT,O,O,APP-ENT
2734,Bank,46,116,transactions,transaction,NOUN,pobj,APP-ENT,,2632,Bank,49,119,transactions,NN,0,,I-APP-USR,I-APP-EVT,O,O,O
2735,Bank,46,116,on,on,ADP,prep,O,,2633,Bank,49,119,on,IN,0,,I-APP-USR,I-APP-EVT,O,O,APP-ENT
2736,Bank,46,116,the,the,DET,det,O,,2634,Bank,49,119,the,DT,0,,I-APP-USR,I-APP-EVT,O,O,O
2737,Bank,46,116,account,account,NOUN,pobj,APP-ENT,,2635,Bank,49,119,account,NN,0,,I-APP-USR,I-APP-EVT,O,O,O
2738,Bank,46,116,should,should,VERB,aux,O,,2636,Bank,49,119,should,MD,0,,I-APP-USR,I-APP-EVT,O,O,APP-ENT
2739,Bank,46,116,be,be,AUX,auxpass,O,,2637,Bank,49,119,be,VB,0,,I-APP-USR,I-APP-EVT,O,O,APP-ENT
2740,Bank,46,116,displayed,display,VERB,ROOT,APP-SHO,,2638,Bank,49,119,displayed,VBN,0,,B-APP-IFF,B-APP-ALG,B-APP-IFF,O,APP-IFF
2741,TicTacToe,47,117,When,when,ADV,advmod,APP-IFF,,2639,TicTacToe,50,120,When,WRB,0,,B-APP-ALG,I-APP-ALG,B-APP-PRE,O,APP-QLF
2742,TicTacToe,47,117,launched,launch,VERB,ROOT,APP-ACT,,2640,TicTacToe,50,120,launched,VBN,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,EVT-APP,APP-QLF
2743,TicTacToe,47,117,ask,ask,VERB,xcomp,APP-INP,,2641,TicTacToe,50,120,ask,VBD,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,O,APP-ENT
2744,TicTacToe,47,117,each,each,DET,dobj,APP-ENT,,2642,TicTacToe,50,120,each,DT,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,EVT-APP,APP-ACT
2745,TicTacToe,47,117,of,of,ADP,prep,O,,2643,TicTacToe,50,120,of,IN,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,O,APP-ACT
2746,TicTacToe,47,117,the,the,DET,det,O,,2644,TicTacToe,50,120,the,DT,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,O,APP-ACT
2747,TicTacToe,47,117,two,two,NUM,nummod,APP-ENT,,2645,TicTacToe,50,120,two,CD,0,,I-APP-ALG,O,O,O,O
2748,TicTacToe,47,117,players,player,NOUN,pobj,APP-ENT,,2646,TicTacToe,50,120,players,NN,0,,I-APP-ALG,B-APP-OUT,B-APP-CON,O,APP-QLF
2749,TicTacToe,47,117,enter,enter,VERB,ccomp,APP-INP,,2647,TicTacToe,50,120,enter,VBP,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-QLF
2750,TicTacToe,47,117,their,-PRON-,DET,poss,APP-ENT,,2648,TicTacToe,50,120,their,PRP$,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-ENT
2751,TicTacToe,47,117,name,name,NOUN,dobj,APP-ENT,,2649,TicTacToe,50,120,name,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2752,TicTacToe,48,118,Once,once,SCONJ,mark,APP-IFF,,2650,TicTacToe,51,121,Once,RB,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-SHO
2753,TicTacToe,48,118,names,name,NOUN,nsubjpass,APP-ENT,,2651,TicTacToe,51,121,names,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,EVT-APP,APP-SHO
2754,TicTacToe,48,118,are,be,AUX,auxpass,O,,2652,TicTacToe,51,121,are,VBP,0,,I-APP-ALG,O,I-APP-CON,O,O
2755,TicTacToe,48,118,entered,enter,VERB,advcl,APP-ACT,,2653,TicTacToe,51,121,entered,VBN,0,,B-APP-USR,B-APP-OUT,I-APP-CON,O,APP-ENT
2756,TicTacToe,48,118,show,show,NOUN,ROOT,APP-SHO,,2654,TicTacToe,51,121,show,VB,0,,I-APP-USR,I-APP-OUT,I-APP-CON,O,O
2757,TicTacToe,48,118,each,each,DET,det,APP-QLF,,2655,TicTacToe,51,121,each,DT,0,,I-APP-USR,I-APP-OUT,I-APP-CON,EVT-USR,APP-INP
2758,TicTacToe,48,118,person,person,NOUN,poss,APP-ENT,,2656,TicTacToe,51,121,person,NN,0,,I-APP-USR,I-APP-OUT,I-APP-CON,O,APP-ENT
2759,TicTacToe,48,118,'s,'s,PART,case,O,,2657,TicTacToe,51,121,'s,POS,0,,I-APP-USR,I-APP-OUT,I-APP-CON,O,APP-ENT
2760,TicTacToe,48,118,sign,sign,NOUN,dobj,APP-ENT,,2658,TicTacToe,51,121,sign,NN,0,,I-APP-USR,I-APP-OUT,I-APP-CON,O,O
2761,TicTacToe,48,118,-,-,PUNCT,punct,O,,2659,TicTacToe,51,121,-,:,0,,B-APP-IFF,B-APP-ALG,B-APP-IFF,O,APP-IFF
2762,TicTacToe,48,118,either,either,CCONJ,det,APP-QLF,,2660,TicTacToe,51,121,either,CC,0,,B-APP-ALG,I-APP-ALG,B-APP-PRE,O,O
2763,TicTacToe,48,118,X,x,NOUN,punct,APP-QLF,,2661,TicTacToe,51,121,X,NN,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,EVT-APP,APP-QLF
2764,TicTacToe,48,118,or,or,CCONJ,cc,APP-QLF,,2662,TicTacToe,51,121,or,CC,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,O,APP-ENT
2765,TicTacToe,48,118,O,o,NOUN,npadvmod,APP-QLF,,2663,TicTacToe,51,121,O,NN,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,EVT-APP,APP-ACT
2766,TicTacToe,48,118,-,-,PUNCT,punct,O,,2664,TicTacToe,51,121,-,:,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,O,APP-ACT
2767,TicTacToe,48,118,next,next,ADV,conj,APP-POS,,2665,TicTacToe,51,121,next,JJ,0,,I-APP-ALG,O,O,O,O
2768,TicTacToe,48,118,to,to,ADP,prep,APP-POS,,2666,TicTacToe,51,121,to,TO,0,,I-APP-ALG,B-APP-OUT,B-APP-CON,O,O
2769,TicTacToe,48,118,his,-PRON-,DET,poss,APP-ENT,,2667,TicTacToe,51,121,his,PRP$,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-ENT
2770,TicTacToe,48,118,name,name,NOUN,pobj,APP-ENT,,2668,TicTacToe,51,121,name,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-ENT
2771,TicTacToe,49,119,Start,start,VERB,ROOT,APP-ACT,,2669,TicTacToe,52,122,Start,VB,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2772,TicTacToe,49,119,the,the,DET,det,O,,2670,TicTacToe,52,122,the,DT,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-SHO
2773,TicTacToe,49,119,game,game,NOUN,dobj,APP-ACT,,2671,TicTacToe,52,122,game,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,EVT-APP,APP-SHO
2774,TicTacToe,49,119,when,when,ADV,advmod,APP-IFF,,2672,TicTacToe,52,122,when,WRB,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2775,TicTacToe,49,119,any,any,DET,det,APP-ENT,,2673,TicTacToe,52,122,any,DT,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2776,TicTacToe,49,119,key,key,NOUN,nsubjpass,APP-ENT,,2674,TicTacToe,52,122,key,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-ENT
2777,TicTacToe,49,119,is,be,AUX,auxpass,APP-INP,,2675,TicTacToe,52,122,is,VBZ,0,,I-APP-ALG,O,O,O,O
2778,TicTacToe,49,119,entered,enter,VERB,advcl,APP-INP,,2676,TicTacToe,52,122,entered,VBN,0,,B-APP-LOP,B-APP-EVT,B-APP-IFF,O,APP-IFF
2779,TicTacToe,49,119,by,by,ADP,prep,O,,2677,TicTacToe,52,122,by,IN,0,,I-APP-LOP,I-APP-EVT,B-APP-PRE,O,APP-QLF
2780,TicTacToe,49,119,showing,show,VERB,pcomp,APP-SHO,,2678,TicTacToe,52,122,showing,VBG,0,,I-APP-LOP,I-APP-EVT,I-APP-PRE,O,APP-ENT
2781,TicTacToe,49,119,an,an,DET,det,O,,2679,TicTacToe,52,122,an,DT,0,,B-APP-ALG,B-APP-ALG,B-APP-CON,O,APP-ACT
2782,TicTacToe,49,119,empty,empty,ADJ,amod,APP-ENT,,2680,TicTacToe,52,122,empty,JJ,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,O
2783,TicTacToe,49,119,board,board,NOUN,dobj,APP-ENT,,2681,TicTacToe,52,122,board,NN,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,EVT-APP,O
2784,TicTacToe,50,120,Game,game,NOUN,nsubj,APP-ACT,,2682,TicTacToe,53,123,Game,NNP,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-IFF
2785,TicTacToe,50,120,will,will,VERB,aux,APP-ACT,,2683,TicTacToe,53,123,will,MD,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,O
2786,TicTacToe,50,120,continue,continue,VERB,ROOT,APP-ACT,,2684,TicTacToe,53,123,end,VB,1,other,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ENT
2787,TicTacToe,50,120,when,when,ADV,advmod,APP-IFF,,2685,TicTacToe,53,123,when,WRB,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ACT
2788,TicTacToe,50,120,either,either,CCONJ,preconj,O,,2686,TicTacToe,53,123,either,DT,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,EVT-APP,APP-ACT
2789,TicTacToe,50,120,there,there,PRON,expl,APP-ACT,,2687,TicTacToe,53,123,there,EX,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ACT
2790,TicTacToe,50,120,is,be,AUX,advcl,APP-ACT,,2688,TicTacToe,53,123,is,VBZ,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ACT
2791,TicTacToe,50,120,no,no,DET,det,APP-ACT,,2689,TicTacToe,53,123,no,DT,0,,B-APP-IFF,B-APP-ALG,B-APP-IFF,O,APP-IFF
2792,TicTacToe,50,120,more,more,ADV,advmod,APP-ACT,,2690,TicTacToe,53,123,more,RBR,0,,B-APP-ALG,I-APP-ALG,B-APP-PRE,O,O
2793,TicTacToe,50,120,empty,empty,ADJ,amod,APP-ENT,,2691,TicTacToe,53,123,empty,JJ,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,O,APP-ENT
2794,TicTacToe,50,120,cell,cell,NOUN,attr,APP-ENT,,2692,TicTacToe,53,123,cell,NN,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,O,APP-ACT
2795,TicTacToe,50,120,on,on,ADP,prep,O,,2693,TicTacToe,53,123,on,IN,0,,I-APP-ALG,I-APP-ALG,I-APP-PRE,EVT-APP,APP-ACT
2796,TicTacToe,50,120,the,the,DET,det,O,,2694,TicTacToe,53,123,the,DT,0,,I-APP-ALG,O,B-APP-CON,O,O
2797,TicTacToe,50,120,board,board,NOUN,pobj,APP-ENT,,2695,TicTacToe,53,123,board,NN,0,,I-APP-ALG,B-APP-OUT,I-APP-CON,EVT-APP,APP-SHO
2798,TicTacToe,50,120,or,or,CCONJ,cc,O,,2696,TicTacToe,53,123,or,CC,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2799,TicTacToe,50,120,if,if,SCONJ,mark,APP-IFF,,2697,TicTacToe,53,123,if,IN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-ENT
2800,TicTacToe,50,120,a,a,DET,det,O,,2698,TicTacToe,53,123,a,DT,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2801,TicTacToe,50,120,player,player,NOUN,nsubj,APP-ENT,,2699,TicTacToe,53,123,player,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-ACT
2802,TicTacToe,50,120,has,have,AUX,aux,APP-ACT,,2700,TicTacToe,53,123,has,NN,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,O
2803,TicTacToe,50,120,won,win,VERB,conj,APP-ACT,,2701,TicTacToe,53,123,won,VBD,0,,I-APP-ALG,I-APP-OUT,I-APP-CON,O,APP-ENT
2804,TicTacToe,50,120,the,the,DET,det,APP-ACT,,2702,TicTacToe,53,123,the,DT,0,,B-APP-IFF,O,B-APP-IFF,O,APP-IFF
2805,TicTacToe,50,120,game,game,NOUN,dobj,APP-ACT,,2703,TicTacToe,53,123,game,NN,0,,B-APP-USR,B-APP-EVT,B-APP-PRE,O,APP-QLF
2806,TicTacToe,51,121,A,a,DET,det,O,,2704,TicTacToe,54,124,A,DT,0,,I-APP-USR,I-APP-EVT,I-APP-PRE,O,APP-ENT
2807,TicTacToe,51,121,player,player,NOUN,nsubj,APP-ENT,,2705,TicTacToe,54,124,player,NN,0,,I-APP-USR,I-APP-EVT,I-APP-PRE,EVT-USR,APP-INP
2808,TicTacToe,51,121,wins,win,VERB,ROOT,APP-ACT,,2706,TicTacToe,54,124,wins,VBZ,0,,B-APP-ALG,B-APP-ALG,B-APP-CON,EVT-APP,APP-ACT
2809,TicTacToe,51,121,the,the,DET,det,APP-ACT,,2707,TicTacToe,54,124,the,DT,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ACT
2810,TicTacToe,51,121,game,game,NOUN,dobj,APP-ACT,,2708,TicTacToe,54,124,game,NN,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ACT
2811,TicTacToe,51,121,if,if,SCONJ,mark,APP-IFF,,2709,TicTacToe,54,124,if,IN,0,,B-APP-ALG,B-APP-ALG,B-APP-CON,O,APP-ENT
2812,TicTacToe,51,121,he,-PRON-,PRON,nsubj,APP-ENT,,2710,TicTacToe,54,124,he,PRP,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,O
2813,TicTacToe,51,121,owns,own,VERB,advcl,APP-ACT,,2711,TicTacToe,54,124,owns,VBZ,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,EVT-APP,APP-ACT
2814,TicTacToe,51,121,there,there,ADV,advmod,APP-QLF,,2712,TicTacToe,54,124,three,RB,1,other,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ACT
2815,TicTacToe,51,121,straight,straight,ADJ,amod,APP-QLF,,2713,TicTacToe,54,124,straight,JJ,0,,I-APP-ALG,I-APP-ALG,I-APP-CON,O,APP-ACT
2816,TicTacToe,51,121,cell,cell,NOUN,dobj,APP-ENT,,2714,TicTacToe,54,124,cell,NN,0,,B-APP-IFF,O,I-APP-CON,O,APP-QLF
2817,TicTacToe,52,122,Each,each,DET,det,APP-QLF,,2715,TicTacToe,55,125,Each,DT,0,,I-APP-IFF,O,I-APP-CON,O,APP-QLF
2818,TicTacToe,52,122,player,player,NOUN,nsubj,APP-ENT,,2716,TicTacToe,55,125,player,NN,0,,I-APP-IFF,O,I-APP-CON,O,APP-QLF
2819,TicTacToe,52,122,get,get,VERB,ROOT,APP-ACT,,2717,TicTacToe,55,125,get,VBP,0,,B-APP-USR,B-APP-EVT,B-APP-IFF,O,O
2820,TicTacToe,52,122,a,a,DET,det,O,,2718,TicTacToe,55,125,a,DT,0,,I-APP-USR,I-APP-EVT,B-APP-PRE,EVT-USR,APP-INP
2821,TicTacToe,52,122,turn,turn,NOUN,dobj,APP-ENT,,2719,TicTacToe,55,125,turn,NN,0,,I-APP-USR,I-APP-EVT,I-APP-PRE,O,APP-ENT
2822,TicTacToe,52,122,to,to,PART,aux,O,,2720,TicTacToe,55,125,to,TO,0,,I-APP-USR,I-APP-EVT,I-APP-PRE,O,APP-QLF
2823,TicTacToe,52,122,select,select,VERB,relcl,APP-ACT,,2721,TicTacToe,55,125,select,VB,0,,,B-APP-EVT,,O,APP-IFF
2824,TicTacToe,52,122,a,a,DET,det,O,,2722,TicTacToe,55,125,a,DT,0,,,I-APP-EVT,,EVT-APP,APP-ACT
2825,TicTacToe,52,122,cell,cell,NOUN,dobj,APP-ENT,,2723,TicTacToe,55,125,cell,NN,0,,,B-APP-ALG,,O,APP-ACT
2826,TicTacToe,52,123, , ,SPACE,,O,,,,,, ,,0,,,I-APP-ALG,,O,O
2827,TicTacToe,52,123,The,the,DET,det,APP-ENT,,2724,TicTacToe,55,126,The,DT,0,,,I-APP-ALG,,O,APP-ENT
2828,TicTacToe,52,123,player,player,NOUN,nsubj,APP-ENT,,2725,TicTacToe,55,126,player,NN,0,,,I-APP-ALG,,O,O
2829,TicTacToe,52,123,can,can,VERB,aux,O,,2726,TicTacToe,55,126,can,MD,0,,,I-APP-ALG,,O,APP-ENT
2830,TicTacToe,52,123,select,select,VERB,ROOT,APP-ACT,,2727,TicTacToe,55,126,select,VB,0,,,I-APP-ALG,,O,APP-ENT
2831,TicTacToe,52,123,the,the,DET,det,APP-ENT,,2728,TicTacToe,55,126,the,DT,0,,,B-APP-OUT,,EVT-APP,APP-SHO
2832,TicTacToe,52,123,cell,cell,NOUN,dobj,APP-ENT,,2729,TicTacToe,55,126,cell,NN,0,,,I-APP-OUT,,O,APP-ENT
2833,TicTacToe,52,123,by,by,ADP,prep,O,,2730,TicTacToe,55,126,by,IN,0,,,I-APP-OUT,,O,APP-ENT
2834,TicTacToe,52,123,entering,enter,VERB,pcomp,APP-INP,,2731,TicTacToe,55,126,entering,VBG,0,,,I-APP-OUT,,O,O
2835,TicTacToe,52,123,row,row,NOUN,compound,APP-ENT,,2732,TicTacToe,55,126,row,NN,0,,,I-APP-OUT,,O,APP-ACT
2836,TicTacToe,52,123,number,number,NOUN,dative,APP-ENT,,2733,TicTacToe,55,126,number,NN,0,,,I-APP-OUT,,O,O
2837,TicTacToe,52,123,a,a,DET,det,O,,2734,TicTacToe,55,126,a,DT,0,,,I-APP-OUT,,O,O
2838,TicTacToe,52,123,comma,comma,NOUN,dobj,APP-ENT,,2735,TicTacToe,55,126,comma,NN,0,,,I-APP-OUT,,O,APP-ACT
2839,TicTacToe,52,123,and,and,CCONJ,cc,O,,2736,TicTacToe,55,126,and,CC,0,,,I-APP-OUT,,O,O
2840,TicTacToe,52,123,the,the,DET,det,O,,2737,TicTacToe,55,126,the,DT,0,,,B-APP-EVT,,O,APP-IFF
2841,TicTacToe,52,123,column,column,NOUN,compound,APP-ENT,,2738,TicTacToe,55,126,column,NN,0,,,I-APP-EVT,,EVT-USR,APP-ACT
2842,TicTacToe,52,123,number,number,NOUN,conj,APP-ENT,,2739,TicTacToe,55,126,number,NN,0,,,,,O,O
2843,TicTacToe,53,124,If,if,SCONJ,mark,APP-IFF,,2740,TicTacToe,56,127,If,IN,0,,,B-APP-ALG,,O,APP-ACT
2844,TicTacToe,53,124,the,the,DET,det,APP-QLF,,2741,TicTacToe,56,127,the,DT,0,,,I-APP-ALG,,EVT-APP,APP-ACT
2845,TicTacToe,53,124,specified,specify,VERB,amod,APP-QLF,,2742,TicTacToe,56,127,specified,VBN,0,,,I-APP-ALG,,O,O
2846,TicTacToe,53,124,cell,cell,NOUN,nsubj,APP-ENT,,2743,TicTacToe,56,127,cell,NN,0,,,I-APP-ALG,,O,APP-ENT
2847,TicTacToe,53,124,is,be,AUX,ROOT,APP-ACT,,2744,TicTacToe,56,127,is,VBZ,0,,,I-APP-ALG,,O,O
2848,TicTacToe,53,124,not,not,PART,neg,APP-ACT,,2745,TicTacToe,56,127,not,RB,0,,,I-APP-ALG,,O,O
2849,TicTacToe,53,124,empty,empty,ADJ,acomp,APP-ACT,,2746,TicTacToe,56,127,empty,JJ,0,,,I-APP-ALG,,O,APP-ENT
2850,TicTacToe,53,124,",",",",PUNCT,punct,O,,2747,TicTacToe,56,127,",",",",0,,,I-APP-ALG,,O,O
2851,TicTacToe,53,124,and,and,CCONJ,cc,APP-QLF,,2748,TicTacToe,56,127,an,DT,1,other,,I-APP-ALG,,O,APP-ENT
2852,TicTacToe,53,124,error,error,NOUN,compound,APP-QLF,,2749,TicTacToe,56,127,error,NN,0,,,I-APP-ALG,,O,APP-ENT
2853,TicTacToe,53,124,message,message,NOUN,nsubjpass,APP-ENT,,2750,TicTacToe,56,127,message,NN,0,,,B-APP-OUT,,EVT-APP,APP-SHO
2854,TicTacToe,53,124,should,should,VERB,aux,O,,2751,TicTacToe,56,127,should,MD,0,,,I-APP-OUT,,O,APP-ENT
2855,TicTacToe,53,124,be,be,AUX,auxpass,APP-SHO,,2752,TicTacToe,56,127,be,VB,0,,,I-APP-OUT,,O,APP-ENT
2856,TicTacToe,53,124,displayed,display,VERB,conj,APP-SHO,,2753,TicTacToe,56,127,displayed,VBN,0,,,I-APP-OUT,,O,APP-ENT
2857,TicTacToe,53,124,and,and,CCONJ,cc,O,,2754,TicTacToe,56,127,and,CC,0,,,I-APP-OUT,,O,APP-QLF
2858,TicTacToe,53,124,player,player,NOUN,nsubj,APP-ENT,,2755,TicTacToe,56,127,player,NN,0,,,I-APP-OUT,,O,APP-ACT
2859,TicTacToe,53,124,should,should,VERB,aux,O,,2756,TicTacToe,56,127,should,MD,0,,,I-APP-OUT,,O,O
2860,TicTacToe,53,124,enter,enter,VERB,conj,APP-INP,,2757,TicTacToe,56,127,enter,VB,0,,,I-APP-OUT,,O,APP-ENT
2861,TicTacToe,53,124,his,-PRON-,DET,poss,APP-ENT,,2758,TicTacToe,56,127,his,PRP$,0,,,I-APP-OUT,,O,O
2862,TicTacToe,53,124,choice,choice,NOUN,dobj,APP-ENT,,2759,TicTacToe,56,127,choice,NN,0,,,I-APP-OUT,,O,O
2863,TicTacToe,53,124,again,again,ADV,advmod,O,,2760,TicTacToe,56,127,again,RB,0,,,I-APP-OUT,,O,APP-ENT
2864,TicTacToe,54,125,if,if,SCONJ,mark,APP-IFF,,2761,TicTacToe,57,128,if,IN,0,,,B-APP-ALG,,O,O
2865,TicTacToe,54,125,the,the,DET,det,O,,2762,TicTacToe,57,128,the,DT,0,,,I-APP-ALG,,O,APP-ACT
2866,TicTacToe,54,125,specified,specify,VERB,amod,APP-QLF,,2763,TicTacToe,57,128,specified,VBN,0,,,I-APP-ALG,,EVT-APP,APP-ACT
2867,TicTacToe,54,125,call,call,NOUN,nsubj,APP-ENT,,2764,TicTacToe,57,128,cell,NN,1,other,,I-APP-ALG,,O,APP-IFF
2868,TicTacToe,54,125,is,be,AUX,advcl,APP-ACT,,2765,TicTacToe,57,128,is,VBZ,0,,,I-APP-ALG,,O,APP-QLF
2869,TicTacToe,54,125,empty,empty,ADJ,acomp,APP-ACT,,2766,TicTacToe,57,128,empty,JJ,0,,,I-APP-ALG,,O,APP-ENT
2870,TicTacToe,54,125,",",",",PUNCT,punct,O,,2767,TicTacToe,57,128,",",",",0,,,I-APP-ALG,,O,O
2871,TicTacToe,54,125,the,the,DET,det,O,,2768,TicTacToe,57,128,the,DT,0,,,I-APP-ALG,,EVT-APP,APP-ACT
2872,TicTacToe,54,125,player,player,NOUN,compound,APP-ENT,,2769,TicTacToe,57,128,player,NN,0,,,I-APP-ALG,,O,APP-ACT
2873,TicTacToe,54,125,sign,sign,NOUN,nsubjpass,APP-ENT,,2770,TicTacToe,57,128,sign,NN,0,,,I-APP-ALG,,O,APP-ACT
2874,TicTacToe,54,125,should,should,VERB,aux,O,,2771,TicTacToe,57,128,should,MD,0,,,I-APP-ALG,,O,O
2875,TicTacToe,54,125,be,be,AUX,auxpass,APP-SHO,,2772,TicTacToe,57,128,be,VB,0,,,I-APP-ALG,,EVT-APP,APP-ACT
2876,TicTacToe,54,125,displayed,display,VERB,ROOT,APP-SHO,,2773,TicTacToe,57,128,displayed,VBN,0,,,I-APP-ALG,,O,APP-ACT
2877,TicTacToe,54,125,in,in,ADP,prep,O,,2774,TicTacToe,57,128,in,IN,0,,,I-APP-ALG,,O,APP-ACT
