,APP,REQ,SENT,WORD,POS,TAG1,TAG2,TAG3,TAG4,TAG5,TAG6,TAG7,,
3239,Calendar,9,11,to,TO,,,,,,,O,,
3240,Calendar,9,11,set,VB,,,,,,,APP-ACT,,
3241,Calendar,9,11,the,DT,,,,,,,O,,
3242,Calendar,9,11,time,NN,,,,,,,APP-ENT,,
3243,Calendar,9,11,which,WDT,,,,,,,O,,
3244,Calendar,9,11,should,MD,,,,,,,O,,
3245,Calendar,9,11,be,VB,,,,,,,O,,
3246,Calendar,9,11,orginially,RB,,,,,,,APP-QLF,,
3247,Calendar,9,11,set,VBN,,,,,,,APP-ACT,,
3248,Calendar,9,11,to,TO,,,,,,,O,,
3249,Calendar,9,11,the,DT,,,,,,,O,,
3250,Calendar,9,11,corresponding,JJ,,,,,,,APP-QLF,,
3251,Calendar,9,11,time,NN,,,,,,,APP-ENT,,
3252,Calendar,9,11,that,IN,,,,,,,O,,
3253,Calendar,9,11,the,DT,,,,,,,O,,
3254,Calendar,9,11,user,NN,,,,,,,APP-ENT,,
3255,Calendar,9,11,clicked,VBD,,,,,,,APP-INP,,
3256,Calendar,9,11,on,IN,,,,,,,O,,
3257,Calendar,9,12,There,EX,,,,,,,APP-SHO,,
3258,Calendar,9,12,should,MD,,,,,,,APP-SHO,,
3259,Calendar,9,12,be,VB,,,,,,,APP-SHO,,
3260,Calendar,9,12,a,DT,,,,,,,O,,
3261,Calendar,9,12,text,NN,,,,,,,APP-ENT,,
3262,Calendar,9,12,set,NN,,,,,,,APP-ACT,,
3263,Calendar,9,12,to,TO,,,,,,,O,,
3264,Calendar,9,12,``,``,,,,,,,O,,
3265,Calendar,9,12,to,TO,,,,,,,APP-FIX,,
3266,Calendar,9,12,'','',,,,,,,O,,
3267,Calendar,9,12,and,CC,,,,,,,O,,
3268,Calendar,9,12,another,DT,,,,,,,O,,
3269,Calendar,9,12,time,NN,,,,,,,APP-ENT,,
3270,Calendar,9,12,control,NN,,,,,,,APP-ENT,,
3271,Calendar,9,12,to,TO,,,,,,,O,,
3272,Calendar,9,12,set,VB,,,,,,,APP-ACT,,
3273,Calendar,9,12,the,DT,,,,,,,O,,
3274,Calendar,9,12,end,NN,,,,,,,APP-ENT,,
3275,Calendar,9,12,of,IN,,,,,,,O,,
3276,Calendar,9,12,the,DT,,,,,,,O,,
3277,Calendar,9,12,event,NN,,,,,,,APP-ENT,,
3278,Calendar,9,12,which,WDT,,,,,,,O,,
3279,Calendar,9,12,should,MD,,,,,,,O,,
3280,Calendar,9,12,be,VB,,,,,,,O,,
3281,Calendar,9,12,originally,RB,,,,,,,APP-QLF,,
3282,Calendar,9,12,set,VBN,,,,,,,APP-ACT,,
3283,Calendar,9,12,to,TO,,,,,,,O,,
3284,Calendar,9,12,half,PDT,,,,,,,APP-ENT,,
3285,Calendar,9,12,an,DT,,,,,,,APP-ENT,,
3286,Calendar,9,12,hour,NN,,,,,,,APP-ENT,,
3287,Calendar,9,12,after,IN,,,,,,,O,,
3288,Calendar,9,12,the,DT,,,,,,,O,,
3289,Calendar,9,12,start,NN,,,,,,,APP-ENT,,
3290,Calendar,9,12,time,NN,,,,,,,APP-ENT,,
3291,Calendar,9,13,There,EX,,,,,,,APP-SHO,,
3292,Calendar,9,13,should,MD,,,,,,,APP-SHO,,
3293,Calendar,9,13,be,VB,,,,,,,APP-SHO,,
3294,Calendar,9,13,text,JJ,,,,,,,APP-ENT,,
3295,Calendar,9,13,field,NN,,,,,,,APP-ENT,,
3296,Calendar,9,13,to,TO,,,,,,,O,,
3297,Calendar,9,13,set,VB,,,,,,,APP-ACT,,
3298,Calendar,9,13,the,TO,,,,,,,O,,
3299,Calendar,9,13,location,VB,,,,,,,APP-ENT,,
3300,Calendar,9,13,below,IN,,,,,,,APP-POS,,
3301,Calendar,9,13,these,DT,,,,,,,APP-ENT,,
3302,Calendar,9,14,There,EX,,,,,,,APP-SHO,,
3303,Calendar,9,14,should,MD,,,,,,,APP-SHO,,
3304,Calendar,9,14,be,VB,,,,,,,APP-SHO,,
3305,Calendar,9,14,a,DT,,,,,,,O,,
3306,Calendar,9,14,text,NN,,,,,,,APP-ENT,,
3307,Calendar,9,14,set,NN,,,,,,,APP-ACT,,
3308,Calendar,9,14,to,TO,,,,,,,O,,
3309,Calendar,9,14,``,``,,,,,,,O,,
3310,Calendar,9,14,Remind,VB,,,,,,,APP-FIX,,
3311,Calendar,9,14,me,PRP,,,,,,,APP-FIX,,
3312,Calendar,9,14,:,:,,,,,,,APP-FIX,,
3313,Calendar,9,14,'','',,,,,,,O,,
3314,Calendar,9,14,below,IN,,,,,,,APP-POS,,
3315,Calendar,9,14,that,DT,,,,,,,APP-ENT,,
3316,Calendar,9,14,and,CC,,,,,,,O,,
3317,Calendar,9,14,a,DT,,,,,,,O,,
3318,Calendar,9,14,drop,NN,,,,,,,APP-ENT,,
3319,Calendar,9,14,down,RP,,,,,,,APP-ENT,,
3320,Calendar,9,14,to,TO,,,,,,,O,,
3321,Calendar,9,14,select,VB,,,,,,,APP-ACT,,
3322,Calendar,9,14,a,DT,,,,,,,O,,
3323,Calendar,9,14,value,NN,,,,,,,APP-ENT,,
3324,Calendar,9,14,for,IN,,,,,,,O,,
3325,Calendar,9,14,reminding,VBG,,,,,,,APP-ACT,,
3326,Calendar,9,15,The,DT,,,,,,,O,,
3327,Calendar,9,15,values,NNS,,,,,,,APP-ENT,,
3328,Calendar,9,15,should,MD,,,,,,,O,,
3329,Calendar,9,15,be,VB,,,,,,,APP-ACT,,
3330,Calendar,9,15,``,``,,,,,,,O,,
3331,Calendar,9,15,Navar,NNP,,,,,,,APP-FIX,,
3332,Calendar,9,15,'','',,,,,,,O,,
3333,Calendar,9,15,",",",",,,,,,,O,,
3334,Calendar,9,15,``,``,,,,,,,O,,
3335,Calendar,9,15,15,CD,,,,,,,APP-FIX,,
3336,Calendar,9,15,minutes,NNS,,,,,,,APP-FIX,,
3337,Calendar,9,15,before,IN,,,,,,,APP-FIX,,
3338,Calendar,9,15,'','',,,,,,,O,,
3339,Calendar,9,15,",",",",,,,,,,O,,
3340,Calendar,9,15,``,``,,,,,,,O,,
3341,Calendar,9,15,30,CD,,,,,,,APP-FIX,,
3342,Calendar,9,15,minutes,NNS,,,,,,,APP-FIX,,
3343,Calendar,9,15,before,IN,,,,,,,APP-FIX,,
3344,Calendar,9,15,'','',,,,,,,O,,
3345,Calendar,9,15,",",",",,,,,,,O,,
3346,Calendar,9,15,``,``,,,,,,,O,,
3347,Calendar,9,15,1,CD,,,,,,,APP-FIX,,
3348,Calendar,9,15,hour,NN,,,,,,,APP-FIX,,
3349,Calendar,9,15,before,IN,,,,,,,APP-FIX,,
3350,Calendar,9,15,'','',,,,,,,O,,
3351,Calendar,9,15,",",",",,,,,,,O,,
3352,Calendar,9,15,``,``,,,,,,,O,,
3353,Calendar,9,15,12,CD,,,,,,,APP-FIX,,
3354,Calendar,9,15,hours,NNS,,,,,,,APP-FIX,,
3355,Calendar,9,15,before,IN,,,,,,,APP-FIX,,
3356,Calendar,9,15,'','',,,,,,,O,,
3357,Calendar,9,15,",",",",,,,,,,O,,
3358,Calendar,9,15,``,``,,,,,,,O,,
3359,Calendar,9,15,1,CD,,,,,,,APP-FIX,,
3360,Calendar,9,15,day,NN,,,,,,,APP-FIX,,
3361,Calendar,9,15,before,IN,,,,,,,APP-FIX,,
3362,Calendar,9,15,'','',,,,,,,O,,
3363,Calendar,9,15,",",",",,,,,,,O,,
3364,Calendar,9,15,and,CC,,,,,,,O,,
3365,Calendar,9,15,``,``,,,,,,,O,,
3366,Calendar,9,15,1,CD,,,,,,,APP-FIX,,
3367,Calendar,9,15,week,NN,,,,,,,APP-FIX,,
3368,Calendar,9,15,before,IN,,,,,,,APP-FIX,,
3369,Calendar,9,15,'','',,,,,,,O,,
3370,Calendar,10,16,There,EX,,,,,,,APP-SHO,,
3371,Calendar,10,16,should,MD,,,,,,,APP-SHO,,
3372,Calendar,10,16,be,VB,,,,,,,APP-SHO,,
3373,Calendar,10,16,button,VBN,,,,,,,APP-ENT,,
3374,Calendar,10,16,to,TO,,,,,,,O,,
3375,Calendar,10,16,Save,VB,,,,,,,APP-ACT,,
3376,Calendar,10,16,to,TO,,,,,,,O,,
3377,Calendar,10,16,the,DT,,,,,,,O,,
3378,Calendar,10,16,bottom,JJ,,,,,,,APP-POS,,
3379,Calendar,10,16,right,NN,,,,,,,APP-POS,,
3380,Calendar,10,16,of,IN,,,,,,,O,,
3381,Calendar,10,16,the,DT,,,,,,,O,,
3382,Calendar,10,16,popup,NN,,,,,,,APP-ENT,,
3383,Calendar,10,16,and,CC,,,,,,,O,,
3384,Calendar,10,16,a,DT,,,,,,,O,,
3385,Calendar,10,16,link,NN,,,,,,,APP-ENT,,
3386,Calendar,10,16,button,NN,,,,,,,APP-ENT,,
3387,Calendar,10,16,to,TO,,,,,,,O,,
3388,Calendar,10,16,the,DT,,,,,,,O,,
3389,Calendar,10,16,right,NN,,,,,,,APP-POS,,
3390,Calendar,10,16,of,IN,,,,,,,APP-POS,,
3391,Calendar,10,16,it,PRP,,,,,,,APP-ENT,,
3392,Calendar,10,16,called,VBD,,,,,,,APP-ACT,,
3393,Calendar,10,16,``,``,,,,,,,O,,
3394,Calendar,10,16,More,JJR,,,,,,,APP-FIX,,
3395,Calendar,10,16,details,NNS,,,,,,,APP-FIX,,
3396,Calendar,10,16,'','',,,,,,,O,,
3397,Calendar,11,18,When,WRB,,,,,,,APP-IFF,,
3398,Calendar,11,18,``,``,,,,,,,O,,
3399,Calendar,11,18,Save,NNP,,,,,,,APP-ENT,,
3400,Calendar,11,18,'','',,,,,,,O,,
3401,Calendar,11,18,is,VBZ,,,,,,,O,,
3402,Calendar,11,18,clicked,VBN,,,,,,,APP-INP,,
3403,Calendar,11,18,",",",",,,,,,,O,,
3404,Calendar,11,18,a,DT,,,,,,,O,,
3405,Calendar,11,18,box,NN,,,,,,,APP-ENT,,
3406,Calendar,11,18,should,MD,,,,,,,O,,
3407,Calendar,11,18,be,VB,,,,,,,O,,
3408,Calendar,11,18,disaplyed,VBN,,,,,,,APP-SHO,,
3409,Calendar,11,18,corresponding,VBG,,,,,,,APP-QLF,,
3410,Calendar,11,18,to,TO,,,,,,,O,,
3411,Calendar,11,18,the,DT,,,,,,,O,,
3412,Calendar,11,18,time,NN,,,,,,,APP-ENT,,
3413,Calendar,11,18,of,IN,,,,,,,O,,
3414,Calendar,11,18,the,DT,,,,,,,O,,
3415,Calendar,11,18,event,NN,,,,,,,APP-ENT,,
3416,Calendar,11,19,The,DT,,,,,,,O,,
3417,Calendar,11,19,background,NN,,,,,,,APP-ENT,,
3418,Calendar,11,19,of,IN,,,,,,,O,,
3419,Calendar,11,19,the,DT,,,,,,,O,,
3420,Calendar,11,19,event,NN,,,,,,,APP-ENT,,
3421,Calendar,11,19,should,MD,,,,,,,O,,
3422,Calendar,11,19,be,VB,,,,,,,APP-SHO,,
3423,Calendar,11,19,red,JJ,,,,,,,APP-QLF,,
3424,Calendar,11,19,and,CC,,,,,,,O,,
3425,Calendar,11,19,the,DT,,,,,,,O,,
3426,Calendar,11,19,name,NN,,,,,,,APP-ENT,,
3427,Calendar,11,19,of,IN,,,,,,,O,,
3428,Calendar,11,19,the,DT,,,,,,,O,,
3429,Calendar,11,19,event,NN,,,,,,,APP-ENT,,
3430,Calendar,11,19,should,MD,,,,,,,O,,
3431,Calendar,11,19,be,VB,,,,,,,O,,
3432,Calendar,11,19,disaplyed,VBN,,,,,,,APP-SHO,,
3433,Calendar,11,19,in,IN,,,,,,,O,,
3434,Calendar,11,19,white,WP,,,,,,,APP-QLF,,
3435,Calendar,11,19,text,NN,,,,,,,APP-QLF,,
3436,Calendar,12,21,When,WRB,,,,,,,APP-IFF,,
3437,Calendar,12,21,``,``,,,,,,,O,,
3438,Calendar,12,21,More,JJR,,,,,,,APP-ENT,,
3439,Calendar,12,21,details,NNS,,,,,,,APP-ENT,,
3440,Calendar,12,21,'','',,,,,,,O,,
3441,Calendar,12,21,is,VBZ,,,,,,,O,,
3442,Calendar,12,21,clicked,VBN,,,,,,,APP-INP,,
3443,Calendar,12,21,'','',,,,,,,O,,
3444,Calendar,12,21,",",",",,,,,,,O,,
3445,Calendar,12,21,use,NN,,,,,,,APP-ENT,,
3446,Calendar,12,21,should,MD,,,,,,,O,,
3447,Calendar,12,21,be,VB,,,,,,,O,,
3448,Calendar,12,21,taken,VBN,,,,,,,APP-ACT,,
3449,Calendar,12,21,to,TO,,,,,,,O,,
3450,Calendar,12,21,a,DT,,,,,,,O,,
3451,Calendar,12,21,page,NN,,,,,,,APP-ENT,,
3452,Calendar,12,21,to,TO,,,,,,,O,,
3453,Calendar,12,21,set,VB,,,,,,,APP-ACT,,
3454,Calendar,12,21,the,DT,,,,,,,O,,
3455,Calendar,12,21,detailed,NN,,,,,,,APP-ENT,,
3456,Calendar,12,21,of,IN,,,,,,,O,,
3457,Calendar,12,21,the,DT,,,,,,,O,,
3458,Calendar,12,21,events,NNS,,,,,,,APP-ENT,,
3459,TimeCard,0,0,when,WRB,,,,,,,APP-IFF,,
3460,TimeCard,0,0,launched,VBN,,,,,,,APP-ACT,,
3461,TimeCard,0,0,ask,IN,,,,,,,APP-INP,,
3462,TimeCard,0,0,the,DT,,,,,,,O,,
3463,TimeCard,0,0,user,NN,,,,,,,APP-ENT,,
3464,TimeCard,0,0,to,TO,,,,,,,O,,
3465,TimeCard,0,0,enter,VB,,,,,,,APP-INP,,
3466,TimeCard,0,0,his,PRP$,,,,,,,APP-ENT,,
3467,TimeCard,0,0,login,NN,,,,,,,APP-ENT,,
3468,TimeCard,0,0,and,CC,,,,,,,O,,
3469,TimeCard,0,0,password,NN,,,,,,,APP-ENT,,
3470,TimeCard,1,1,check,VB,,,,,,,APP-ACT,,
3471,TimeCard,1,1,the,DT,,,,,,,O,,
3472,TimeCard,1,1,login,NN,,,,,,,APP-ENT,,
3473,TimeCard,1,1,and,CC,,,,,,,O,,
3474,TimeCard,1,1,passowrd,NN,,,,,,,APP-ENT,,
3475,TimeCard,1,1,and,CC,,,,,,,O,,
3476,TimeCard,1,1,if,IN,,,,,,,APP-IFF,,
3477,TimeCard,1,1,they,PRP,,,,,,,APP-ENT,,
3478,TimeCard,1,1,match,VBP,,,,,,,APP-ACT,,
3479,TimeCard,1,1,a,DT,,,,,,,O,,
3480,TimeCard,1,1,non-admin,JJ,,,,,,,APP-ENT,,
3481,TimeCard,1,1,account,NN,,,,,,,APP-ENT,,
3482,TimeCard,1,1,",",",",,,,,,,O,,
3483,TimeCard,1,1,show,VBP,,,,,,,APP-SHO,,
3484,TimeCard,1,1,the,DT,,,,,,,O,,
3485,TimeCard,1,1,following,JJ,,,,,,,APP-QLF,,
3486,TimeCard,1,1,message,NN,,,,,,,APP-ENT,,
3487,TimeCard,1,1,:,:,,,,,,,O,,
3488,TimeCard,1,1,``,``,,,,,,,O,,
3489,TimeCard,1,1,work,NN,,,,,,,APP-FIX,,
3490,TimeCard,1,1,started,VBD,,,,,,,APP-FIX,,
3491,TimeCard,1,1,at,IN,,,,,,,APP-FIX,,
3492,TimeCard,1,1,'','',,,,,,,O,,
3493,TimeCard,1,1,and,CC,,,,,,,O,,
3494,TimeCard,1,1,the,DT,,,,,,,O,,
3495,TimeCard,1,1,current,JJ,,,,,,,APP-ENT,,
3496,TimeCard,1,1,time,NN,,,,,,,APP-ENT,,
3497,TimeCard,1,1,in,IN,,,,,,,APP-POS,,
3498,TimeCard,1,1,front,NN,,,,,,,APP-POS,,
3499,TimeCard,1,1,of,IN,,,,,,,O,,
3500,TimeCard,1,1,it,PRP,,,,,,,APP-ENT,,
3501,TimeCard,2,2,if,IN,,,,,,,APP-IFF,,
3502,TimeCard,2,2,a,DT,,,,,,,O,,
3503,TimeCard,2,2,matching,VBG,,,,,,,APP-QLF,,
3504,TimeCard,2,2,account,NN,,,,,,,APP-ENT,,
3505,TimeCard,2,2,can,MD,,,,,,,APP-ACT,,
3506,TimeCard,2,2,not,RB,,,,,,,APP-ACT,,
3507,TimeCard,2,2,be,VB,,,,,,,APP-ACT,,
3508,TimeCard,2,2,found,VBN,,,,,,,APP-ACT,,
3509,TimeCard,2,2,show,VBP,,,,,,,APP-SHO,,
3510,TimeCard,2,2,an,DT,,,,,,,O,,
3511,TimeCard,2,2,error,NN,,,,,,,APP-ENT,,
3512,TimeCard,2,2,that,IN,,,,,,,O,,
3513,TimeCard,2,2,no,DT,,,,,,,APP-FIX,,
3514,TimeCard,2,2,matching,VBG,,,,,,,APP-FIX,,
3515,TimeCard,2,2,account,NN,,,,,,,APP-FIX,,
3516,TimeCard,2,2,was,NN,,,,,,,APP-FIX,,
3517,TimeCard,2,2,found,VBD,,,,,,,APP-FIX,,
3518,TimeCard,2,3,ask,VB,,,,,,,APP-INP,,
3519,TimeCard,2,3,the,DT,,,,,,,O,,
3520,TimeCard,2,3,user,NN,,,,,,,APP-ENT,,
3521,TimeCard,2,3,to,TO,,,,,,,O,,
3522,TimeCard,2,3,re-enter,VB,,,,,,,APP-ACT,,
3523,TimeCard,2,3,username,NN,,,,,,,APP-ENT,,
3524,TimeCard,2,3,and,CC,,,,,,,O,,
3525,TimeCard,2,3,password,NN,,,,,,,APP-ENT,,
3526,TimeCard,3,4,once,RB,,,,,,,APP-IFF,,
3527,TimeCard,3,4,user,JJ,,,,,,,APP-ENT,,
3528,TimeCard,3,4,logs,VBZ,,,,,,,APP-ACT,,
3529,TimeCard,3,4,in,IN,,,,,,,APP-ACT,,
3530,TimeCard,3,4,",",",",,,,,,,O,,
3531,TimeCard,3,4,he,PRP,,,,,,,APP-ENT,,
3532,TimeCard,3,4,should,MD,,,,,,,O,,
3533,TimeCard,3,4,see,VB,,,,,,,APP-SHO,,
3534,TimeCard,3,4,this,DT,,,,,,,O,,
3535,TimeCard,3,4,menu,NN,,,,,,,APP-ENT,,
3536,TimeCard,3,4,:,:,,,,,,,O,,
3537,TimeCard,3,4,','',,,,,,,O,,
3538,TimeCard,3,4,b,NN,,,,,,,APP-ENT,,
3539,TimeCard,3,4,','',,,,,,,O,,
3540,TimeCard,3,4,to,TO,,,,,,,O,,
3541,TimeCard,3,4,take,VB,,,,,,,APP-ACT,,
3542,TimeCard,3,4,a,DT,,,,,,,APP-ACT,,
3543,TimeCard,3,4,break,NN,,,,,,,APP-ACT,,
3544,TimeCard,3,4,",",",",,,,,,,O,,
3545,TimeCard,3,4,','',,,,,,,O,,
3546,TimeCard,3,4,r,NN,,,,,,,APP-ENT,,
3547,TimeCard,3,4,','',,,,,,,O,,
3548,TimeCard,3,4,to,TO,,,,,,,O,,
3549,TimeCard,3,4,restart,VB,,,,,,,APP-ACT,,
3550,TimeCard,3,4,working,VBG,,,,,,,APP-ACT,,
3551,TimeCard,3,4,",",",",,,,,,,O,,
3552,TimeCard,3,4,or,CC,,,,,,,O,,
3553,TimeCard,3,4,``,``,,,,,,,O,,
3554,TimeCard,3,4,x,JJ,,,,,,,APP-ENT,,
3555,TimeCard,3,4,','',,,,,,,O,,
3556,TimeCard,3,4,to,TO,,,,,,,APP-ACT,,
3557,TimeCard,3,4,exit,VB,,,,,,,APP-ACT,,
3558,TimeCard,4,5,if,IN,,,,,,,APP-IFF,,
3559,TimeCard,4,5,user,JJ,,,,,,,APP-ENT,,
3560,TimeCard,4,5,enters,VBZ,,,,,,,APP-INP,,
3561,TimeCard,4,5,',POS,,,,,,,O,,
3562,TimeCard,4,5,b,NN,,,,,,,APP-ENT,,
3563,TimeCard,4,5,','',,,,,,,O,,
3564,TimeCard,4,5,record,VB,,,,,,,APP-ACT,,
3565,TimeCard,4,5,the,DT,,,,,,,O,,
3566,TimeCard,4,5,current,JJ,,,,,,,APP-ENT,,
3567,TimeCard,4,5,time,NN,,,,,,,APP-ENT,,
3568,TimeCard,4,5,and,CC,,,,,,,O,,
3569,TimeCard,4,5,show,VB,,,,,,,APP-SHO,,
3570,TimeCard,4,5,the,DT,,,,,,,O,,
3571,TimeCard,4,5,following,JJ,,,,,,,APP-QLF,,
3572,TimeCard,4,5,messge,NN,,,,,,,APP-ENT,,
3573,TimeCard,4,5,``,``,,,,,,,O,,
3574,TimeCard,4,5,break,NN,,,,,,,APP-FIX,,
3575,TimeCard,4,5,started,VBD,,,,,,,APP-FIX,,
3576,TimeCard,4,5,'','',,,,,,,O,,
3577,TimeCard,4,5,and,CC,,,,,,,O,,
3578,TimeCard,4,5,show,VB,,,,,,,APP-SHO,,
3579,TimeCard,4,5,the,DT,,,,,,,O,,
3580,TimeCard,4,5,current,JJ,,,,,,,APP-ENT,,
3581,TimeCard,4,5,time,NN,,,,,,,APP-ENT,,
3582,TimeCard,4,5,in,IN,,,,,,,APP-POS,,
3583,TimeCard,4,5,front,NN,,,,,,,APP-POS,,
3584,TimeCard,4,5,of,IN,,,,,,,O,,
3585,TimeCard,4,5,it,PRP,,,,,,,APP-ENT,,
3586,TimeCard,5,6,if,IN,,,,,,,APP-IFF,,
3587,TimeCard,5,6,user,JJ,,,,,,,APP-ENT,,
3588,TimeCard,5,6,enters,VBZ,,,,,,,APP-INP,,
3589,TimeCard,5,6,',POS,,,,,,,O,,
3590,TimeCard,5,6,b,NN,,,,,,,APP-ENT,,
3591,TimeCard,5,6,','',,,,,,,O,,
3592,TimeCard,5,6,while,IN,,,,,,,APP-IFF,,
3593,TimeCard,5,6,already,RB,,,,,,,O,,
3594,TimeCard,5,6,on,IN,,,,,,,APP-QLF,,
3595,TimeCard,5,6,break,NNS,,,,,,,APP-QLF,,
3596,TimeCard,5,6,do,VBP,,,,,,,APP-ACT,,
3597,TimeCard,5,6,n't,RB,,,,,,,APP-ACT,,
3598,TimeCard,5,6,do,VB,,,,,,,APP-ACT,,
3599,TimeCard,5,6,anything,NN,,,,,,,APP-ACT,,
3600,TimeCard,6,7,if,IN,,,,,,,APP-IFF,,
3601,TimeCard,6,7,user,JJ,,,,,,,APP-ENT,,
3602,TimeCard,6,7,presses,VBZ,,,,,,,APP-INP,,
3603,TimeCard,6,7,','',,,,,,,O,,
3604,TimeCard,6,7,r,NN,,,,,,,APP-ENT,,
3605,TimeCard,6,7,','',,,,,,,O,,
3606,TimeCard,6,7,while,IN,,,,,,,APP-IFF,,
3607,TimeCard,6,7,on,IN,,,,,,,APP-QLF,,
3608,TimeCard,6,7,break,NN,,,,,,,APP-QLF,,
3609,TimeCard,6,7,",",",",,,,,,,O,,
3610,TimeCard,6,7,end,VBP,,,,,,,APP-ACT,,
3611,TimeCard,6,7,the,DT,,,,,,,APP-ACT,,
3612,TimeCard,6,7,break,NN,,,,,,,APP-ACT,,
3613,TimeCard,6,7,and,CC,,,,,,,O,,
3614,TimeCard,6,7,display,VB,,,,,,,APP-SHO,,
3615,TimeCard,6,7,the,DT,,,,,,,O,,
3616,TimeCard,6,7,following,JJ,,,,,,,APP-QLF,,
3617,TimeCard,6,7,message,NN,,,,,,,APP-ENT,,
3618,TimeCard,6,7,``,``,,,,,,,O,,
3619,TimeCard,6,7,work,NN,,,,,,,APP-FIX,,
3620,TimeCard,6,7,started,VBD,,,,,,,APP-FIX,,
3621,TimeCard,6,7,at,IN,,,,,,,APP-FIX,,
3622,TimeCard,6,7,'','',,,,,,,O,,
3623,TimeCard,6,7,and,CC,,,,,,,O,,
3624,TimeCard,6,7,the,DT,,,,,,,O,,
3625,TimeCard,6,7,current,JJ,,,,,,,APP-ENT,,
3626,TimeCard,6,7,time,NN,,,,,,,APP-ENT,,
3627,TimeCard,6,7,in,IN,,,,,,,APP-POS,,
3628,TimeCard,6,7,front,NN,,,,,,,APP-POS,,
3629,TimeCard,6,7,of,IN,,,,,,,O,,
3630,TimeCard,6,7,it,PRP,,,,,,,APP-ENT,,
3631,TimeCard,7,8,if,IN,,,,,,,APP-IFF,,
3632,TimeCard,7,8,user,JJ,,,,,,,APP-ENT,,
3633,TimeCard,7,8,presses,VBZ,,,,,,,APP-INP,,
3634,TimeCard,7,8,','',,,,,,,O,,
3635,TimeCard,7,8,r,NN,,,,,,,APP-ENT,,
3636,TimeCard,7,8,','',,,,,,,O,,
3637,TimeCard,7,8,while,IN,,,,,,,APP-IFF,,
3638,TimeCard,7,8,working,VBG,,,,,,,APP-QLF,,
3639,TimeCard,7,8,",",",",,,,,,,O,,
3640,TimeCard,7,8,do,VBP,,,,,,,APP-ACT,,
3641,TimeCard,7,8,n't,RB,,,,,,,APP-ACT,,
3642,TimeCard,7,8,do,VB,,,,,,,APP-ACT,,
3643,TimeCard,7,8,anything,NN,,,,,,,APP-ACT,,
3644,TimeCard,8,9,if,IN,,,,,,,APP-IFF,,
3645,TimeCard,8,9,user,JJ,,,,,,,APP-ENT,,
3646,TimeCard,8,9,presses,VBZ,,,,,,,APP-INP,,
3647,TimeCard,8,9,','',,,,,,,O,,
3648,TimeCard,8,9,x,NNS,,,,,,,APP-ENT,,
3649,TimeCard,8,9,',POS,,,,,,,O,,
3650,TimeCard,8,9,show,VBP,,,,,,,APP-SHO,,
3651,TimeCard,8,9,the,DT,,,,,,,O,,
3652,TimeCard,8,9,total,JJ,,,,,,,APP-ENT,,
3653,TimeCard,8,9,time,NN,,,,,,,APP-ENT,,
3654,TimeCard,8,9,worked,VBN,,,,,,,APP-ENT,,
3655,TimeCard,8,9,and,CC,,,,,,,O,,
3656,TimeCard,8,9,exit,VB,,,,,,,APP-ACT,,
3657,TimeCard,8,9,the,DT,,,,,,,APP-ACT,,
3658,TimeCard,8,9,program,NN,,,,,,,APP-ACT,,
3659,TimeCard,9,10,while,IN,,,,,,,APP-IFF,,
3660,TimeCard,9,10,working,VBG,,,,,,,APP-QLF,,
3661,TimeCard,9,10,show,VBP,,,,,,,APP-SHO,,
3662,TimeCard,9,10,a,DT,,,,,,,O,,
3663,TimeCard,9,10,message,NN,,,,,,,APP-ENT,,
3664,TimeCard,9,10,every,DT,,,,,,,APP-QLF,,
3665,TimeCard,9,10,5,CD,,,,,,,APP-QLF,,
3666,TimeCard,9,10,minutues,NNS,,,,,,,APP-QLF,,
3667,TimeCard,9,10,showng,VBD,,,,,,,APP-SHO,,
3668,TimeCard,9,10,the,DT,,,,,,,O,,
3669,TimeCard,9,10,total,JJ,,,,,,,APP-ENT,,
3670,TimeCard,9,10,time,NN,,,,,,,APP-ENT,,
3671,TimeCard,9,10,worked,VBD,,,,,,,APP-ENT,,
3672,TimeCard,9,10,since,IN,,,,,,,APP-QLF,,
3673,TimeCard,9,10,start,NN,,,,,,,APP-QLF,,
3674,TimeCard,10,12,if,IN,,,,,,,APP-IFF,,
3675,TimeCard,10,12,the,DT,,,,,,,O,,
3676,TimeCard,10,12,username,NN,,,,,,,APP-ENT,,
3677,TimeCard,10,12,and,CC,,,,,,,O,,
3678,TimeCard,10,12,password,NN,,,,,,,APP-ENT,,
3679,TimeCard,10,12,match,VB,,,,,,,APP-ACT,,
3680,TimeCard,10,12,an,DT,,,,,,,O,,
3681,TimeCard,10,12,admin,NN,,,,,,,APP-ENT,,
3682,TimeCard,10,12,account,NN,,,,,,,APP-ENT,,
3683,TimeCard,10,12,",",",",,,,,,,O,,
3684,TimeCard,10,12,show,VBP,,,,,,,APP-SHO,,
3685,TimeCard,10,12,the,DT,,,,,,,O,,
3686,TimeCard,10,12,following,JJ,,,,,,,APP-QLF,,
3687,TimeCard,10,12,menu,NN,,,,,,,APP-ENT,,
3688,TimeCard,10,12,:,:,,,,,,,O,,
3689,TimeCard,10,12,'t,CC,,,,,,,APP-ENT,,
3690,TimeCard,10,12,','',,,,,,,O,,
3691,TimeCard,10,12,:,:,,,,,,,O,,
3692,TimeCard,10,12,today,NN,,,,,,,APP-ENT,,
3693,TimeCard,10,12,'s,POS,,,,,,,APP-ENT,,
